Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8
8672;27/03/1991 19:23;401700;33475;82;VERDADERO;130;FALSO
8673;23/08/2011 8:50;246400;20533;46;FALSO;430;FALSO
8674;23/06/2002 12:53;143100;11925;75;FALSO;140;FALSO
8675;31/10/2010 21:37;258800;21566;21;VERDADERO;100;VERDADERO
8676;18/04/2001 12:45;710900;59241;78;FALSO;150;FALSO
8677;21/09/2004 7:12;188700;15725;79;VERDADERO;350;FALSO
8678;13/04/2005 10:49;996900;83075;87;FALSO;460;VERDADERO
8679;28/02/1998 17:07;151200;12600;75;VERDADERO;290;VERDADERO
8680;23/08/1996 15:32;638700;53225;93;FALSO;130;VERDADERO
8681;22/08/2004 15:44;809900;67491;79;VERDADERO;480;FALSO
8682;13/10/2001 5:40;688800;57400;46;VERDADERO;480;VERDADERO
8683;18/11/1998 4:39;747200;62266;68;FALSO;430;VERDADERO
8684;02/04/1990 4:15;271800;22650;47;FALSO;170;FALSO
8685;14/01/1990 9:02;872900;72741;72;VERDADERO;50;VERDADERO
8686;30/06/1996 12:00;327300;27275;40;VERDADERO;270;FALSO
8687;21/04/2000 12:05;728900;60741;87;FALSO;30;VERDADERO
8688;18/10/2011 19:11;592700;49391;77;FALSO;140;VERDADERO
8689;31/10/2003 15:39;579300;48275;75;VERDADERO;460;VERDADERO
8690;10/09/1997 5:10;124100;10341;82;FALSO;240;FALSO
8691;16/03/2007 8:19;547600;45633;47;FALSO;300;VERDADERO
8692;14/02/2004 23:02;930400;77533;63;FALSO;220;VERDADERO
8693;25/05/2004 20:31;815000;67916;43;FALSO;20;VERDADERO
8694;19/07/1990 22:11;162700;13558;49;FALSO;350;VERDADERO
8695;25/07/1998 5:59;404700;33725;87;FALSO;360;FALSO
8696;20/02/2011 10:07;386200;32183;25;FALSO;220;FALSO
8697;21/11/2007 18:11;521600;43466;65;VERDADERO;340;FALSO
8698;24/05/2011 2:35;739800;61650;51;VERDADERO;20;VERDADERO
8699;04/05/1999 20:27;851500;70958;89;FALSO;470;FALSO
8700;08/10/2001 23:42;372600;31050;16;FALSO;50;FALSO
8701;30/05/2006 17:30;770300;64191;17;FALSO;390;VERDADERO
8702;11/07/1999 21:29;401900;33491;53;FALSO;280;VERDADERO
8703;07/08/1992 20:27;150900;12575;25;FALSO;80;VERDADERO
8704;16/10/1994 7:58;400300;33358;70;FALSO;120;VERDADERO
8705;05/12/2010 22:45;164900;13741;57;FALSO;40;FALSO
8706;29/05/2005 18:14;499100;41591;45;VERDADERO;370;FALSO
8707;01/10/1991 2:43;678900;56575;97;FALSO;40;VERDADERO
8708;25/02/2009 6:20;336400;28033;41;FALSO;210;VERDADERO
8709;26/04/2001 7:34;846600;70550;20;VERDADERO;400;VERDADERO
8710;05/08/2011 16:07;146300;12191;32;VERDADERO;200;FALSO
8711;29/11/2001 11:33;936200;78016;59;VERDADERO;230;VERDADERO
8712;04/11/2008 2:52;184700;15391;35;FALSO;460;VERDADERO
8713;27/08/1991 19:54;569300;47441;97;FALSO;480;VERDADERO
8714;05/06/2010 13:05;206500;17208;26;FALSO;440;VERDADERO
8715;28/02/2010 8:29;761300;63441;28;VERDADERO;410;FALSO
8716;12/10/1990 23:19;978300;81525;58;VERDADERO;470;FALSO
8717;06/01/2005 11:20;650600;54216;18;FALSO;470;FALSO
8718;25/09/1991 11:25;203300;16941;32;FALSO;460;VERDADERO
8719;24/01/2008 11:23;696100;58008;11;VERDADERO;420;VERDADERO
8720;06/07/1997 11:23;757700;63141;31;VERDADERO;70;FALSO
8721;04/12/2010 22:27;827500;68958;84;FALSO;270;FALSO
8722;10/02/1997 12:18;410800;34233;18;FALSO;340;FALSO
8723;10/03/2004 12:06;497600;41466;89;FALSO;320;VERDADERO
8724;23/06/2012 1:19;394200;32850;99;VERDADERO;230;FALSO
8725;17/09/2006 7:29;521900;43491;55;FALSO;270;FALSO
8726;06/03/2012 8:24;226800;18900;14;FALSO;170;VERDADERO
8727;29/07/1999 6:49;128800;10733;74;VERDADERO;10;FALSO
8728;27/04/2009 0:03;543200;45266;12;FALSO;360;VERDADERO
8729;01/02/1995 8:10;672300;56025;27;FALSO;300;FALSO
8730;14/05/1991 0:03;641400;53450;77;VERDADERO;120;VERDADERO
8731;11/01/1993 18:52;324300;27025;14;VERDADERO;440;FALSO
8732;27/12/1996 13:24;799000;66583;90;FALSO;370;FALSO
8733;29/01/1999 15:07;778700;64891;53;VERDADERO;10;FALSO
8734;03/05/2009 15:12;719800;59983;54;VERDADERO;80;VERDADERO
8735;19/08/2010 23:36;821000;68416;79;VERDADERO;460;FALSO
8736;21/10/2010 18:07;189000;15750;86;FALSO;40;FALSO
8737;11/07/2012 20:16;853200;71100;99;FALSO;460;FALSO
8738;15/11/1995 11:16;727400;60616;35;VERDADERO;410;VERDADERO
8739;26/12/2002 22:56;415600;34633;68;FALSO;210;VERDADERO
8740;22/04/2004 20:14;458600;38216;68;FALSO;300;FALSO
8741;26/04/2006 22:47;871900;72658;95;VERDADERO;280;FALSO
8742;02/07/1991 16:08;681800;56816;73;FALSO;200;FALSO
8743;02/04/1992 11:23;950600;79216;12;FALSO;70;VERDADERO
8744;29/04/2007 7:03;987400;82283;93;FALSO;120;VERDADERO
8745;03/03/1996 5:41;142300;11858;78;VERDADERO;450;VERDADERO
8746;19/03/1999 15:38;691000;57583;69;VERDADERO;250;FALSO
8747;02/04/1992 14:58;221200;18433;13;VERDADERO;290;FALSO
8748;02/04/1995 18:25;678300;56525;62;FALSO;100;FALSO
8749;09/08/2011 14:58;452100;37675;19;FALSO;220;VERDADERO
8750;26/02/1994 15:23;526800;43900;95;FALSO;90;FALSO
8751;30/08/1993 8:33;729700;60808;71;VERDADERO;380;VERDADERO
8752;19/02/2006 9:06;956000;79666;74;VERDADERO;400;VERDADERO
8753;28/04/1992 10:21;768400;64033;41;FALSO;430;FALSO
8754;07/07/1997 23:30;791500;65958;25;VERDADERO;250;VERDADERO
8755;30/05/1998 13:41;134200;11183;48;FALSO;430;FALSO
8756;20/10/2001 14:47;690800;57566;26;VERDADERO;240;FALSO
8757;09/09/2010 0:33;758800;63233;64;FALSO;130;VERDADERO
8758;17/12/1992 8:12;142600;11883;19;VERDADERO;240;FALSO
8759;18/06/2011 13:06;752400;62700;69;VERDADERO;320;VERDADERO
8760;15/08/2006 12:59;974400;81200;53;FALSO;210;VERDADERO
8761;24/10/2006 19:41;240500;20041;71;FALSO;160;FALSO
8762;19/06/2011 6:12;664900;55408;26;FALSO;140;VERDADERO
8763;10/10/2004 18:15;837900;69825;27;VERDADERO;130;FALSO
8764;20/03/1999 22:50;106800;8900;86;VERDADERO;300;VERDADERO
8765;25/10/2004 15:46;954500;79541;98;FALSO;110;VERDADERO
8766;01/08/2010 10:11;556800;46400;31;FALSO;300;VERDADERO
8767;23/12/1995 20:20;264200;22016;54;VERDADERO;80;FALSO
8768;11/07/2004 7:57;280200;23350;67;VERDADERO;260;FALSO
8769;23/04/2002 17:07;601900;50158;33;VERDADERO;200;FALSO
8770;15/07/1997 10:35;412900;34408;25;VERDADERO;230;VERDADERO
8771;27/07/2000 22:48;275500;22958;28;FALSO;110;FALSO
8772;15/06/2010 11:43;769800;64150;34;FALSO;210;FALSO
8773;17/02/1994 1:34;540300;45025;36;FALSO;20;FALSO
8774;14/04/1991 8:02;519300;43275;25;VERDADERO;390;VERDADERO
8775;23/11/2008 6:11;726100;60508;93;VERDADERO;40;FALSO
8776;27/07/2000 19:34;156900;13075;43;FALSO;290;VERDADERO
8777;15/10/2010 21:57;299700;24975;13;VERDADERO;20;FALSO
8778;16/02/2006 10:46;584700;48725;51;FALSO;360;VERDADERO
8779;04/11/1991 13:10;151400;12616;99;FALSO;290;FALSO
8780;17/03/2012 3:49;676900;56408;99;FALSO;320;FALSO
8781;19/01/2000 12:35;449600;37466;24;VERDADERO;420;VERDADERO
8782;29/10/2001 11:09;996400;83033;21;VERDADERO;120;VERDADERO
8783;27/02/2012 10:10;769200;64100;24;FALSO;370;VERDADERO
8784;13/06/1993 3:34;284100;23675;87;VERDADERO;220;VERDADERO
8785;19/09/1990 20:22;549600;45800;46;VERDADERO;140;FALSO
8786;21/06/1998 12:15;589400;49116;63;FALSO;30;VERDADERO
8787;24/05/2001 11:07;617900;51491;15;FALSO;180;VERDADERO
8788;21/10/1994 8:42;486800;40566;78;FALSO;480;VERDADERO
8789;28/03/1996 23:34;585800;48816;24;VERDADERO;390;VERDADERO
8790;28/03/2001 16:10;676700;56391;92;FALSO;310;VERDADERO
8791;01/04/2005 15:57;258100;21508;41;VERDADERO;480;VERDADERO
8792;02/01/1996 22:27;309400;25783;63;FALSO;480;FALSO
8793;07/01/2011 11:19;338200;28183;28;FALSO;180;FALSO
8794;12/01/2002 11:48;441600;36800;41;FALSO;200;VERDADERO
8795;25/05/1993 15:31;399000;33250;19;VERDADERO;20;FALSO
8796;02/10/2008 5:34;364300;30358;39;FALSO;180;FALSO
8797;14/07/1990 3:11;867700;72308;46;VERDADERO;400;FALSO
8798;22/02/1997 6:47;530900;44241;31;VERDADERO;40;FALSO
8799;08/07/2012 10:17;345200;28766;82;FALSO;440;FALSO
8800;08/12/1996 14:03;602900;50241;53;FALSO;350;FALSO
8801;20/12/1998 21:49;666700;55558;76;FALSO;370;FALSO
8802;26/08/2007 4:22;447600;37300;93;VERDADERO;150;FALSO
8803;03/07/2001 16:58;634100;52841;52;FALSO;190;FALSO
8804;20/05/1994 20:50;373900;31158;77;VERDADERO;100;FALSO
8805;31/05/1999 17:53;938400;78200;49;FALSO;200;FALSO
8806;16/03/1990 14:11;175500;14625;84;FALSO;340;FALSO
8807;09/04/2005 7:33;233800;19483;18;FALSO;380;VERDADERO
8808;13/05/1992 17:45;683300;56941;16;VERDADERO;150;FALSO
8809;15/06/2010 12:33;796800;66400;47;VERDADERO;360;VERDADERO
8810;07/10/2009 19:44;701500;58458;69;FALSO;310;VERDADERO
8811;03/10/2005 5:36;853200;71100;50;FALSO;400;VERDADERO
8812;15/09/1990 18:39;228700;19058;38;VERDADERO;320;FALSO
8813;11/05/1994 9:53;855600;71300;49;FALSO;190;FALSO
8814;12/07/1996 21:44;527100;43925;70;FALSO;250;VERDADERO
8815;03/06/1995 0:55;553600;46133;48;FALSO;280;VERDADERO
8816;03/08/1992 0:56;513100;42758;14;VERDADERO;110;FALSO
8817;02/11/1991 2:13;212000;17666;34;FALSO;330;VERDADERO
8818;19/11/1997 21:44;571700;47641;71;VERDADERO;270;FALSO
8819;06/03/1993 22:58;630200;52516;88;FALSO;370;VERDADERO
8820;11/08/2006 13:57;996800;83066;28;FALSO;40;FALSO
8821;26/06/2004 1:59;715000;59583;39;VERDADERO;150;FALSO
8822;06/07/2000 6:31;562900;46908;10;FALSO;340;FALSO
8823;13/10/2004 21:36;995300;82941;77;FALSO;450;VERDADERO
8824;19/02/1992 4:39;459600;38300;45;VERDADERO;50;VERDADERO
8825;04/07/2010 3:38;887700;73975;62;VERDADERO;350;VERDADERO
8826;08/07/2002 7:05;147000;12250;27;VERDADERO;170;FALSO
8827;19/10/1997 10:26;648000;54000;20;VERDADERO;60;VERDADERO
8828;20/01/2012 11:02;159900;13325;74;FALSO;400;FALSO
8829;27/02/1999 20:43;119600;9966;36;VERDADERO;380;VERDADERO
8830;27/08/1994 18:08;846400;70533;35;VERDADERO;310;VERDADERO
8831;30/12/1998 16:58;138300;11525;31;VERDADERO;390;VERDADERO
8832;18/05/1990 3:47;269900;22491;70;VERDADERO;30;VERDADERO
8833;18/04/1996 7:11;579900;48325;31;FALSO;440;VERDADERO
8834;19/11/1995 22:31;983900;81991;57;VERDADERO;140;FALSO
8835;26/02/2007 0:28;958100;79841;59;FALSO;360;FALSO
8836;19/11/2011 1:52;964300;80358;94;FALSO;400;VERDADERO
8837;06/12/2003 15:00;763200;63600;82;FALSO;350;FALSO
8838;10/12/1990 15:21;105300;8775;60;FALSO;450;VERDADERO
8839;18/06/1999 1:57;852700;71058;56;VERDADERO;40;FALSO
8840;03/04/1995 4:13;285700;23808;24;FALSO;330;VERDADERO
8841;14/02/1990 22:23;871100;72591;35;FALSO;270;VERDADERO
8842;20/05/1999 16:28;841500;70125;60;FALSO;490;VERDADERO
8843;27/04/1996 17:29;977100;81425;12;FALSO;220;FALSO
8844;29/05/2012 4:14;119800;9983;82;FALSO;50;FALSO
8845;03/07/2011 13:35;943300;78608;45;FALSO;490;VERDADERO
8846;22/08/2006 12:09;668400;55700;37;FALSO;470;VERDADERO
8847;19/05/1991 23:16;576300;48025;72;FALSO;340;FALSO
8848;30/01/2003 13:13;357300;29775;29;FALSO;60;VERDADERO
8849;27/10/2006 8:24;587700;48975;14;FALSO;70;FALSO
8850;27/06/1996 1:51;886600;73883;52;FALSO;320;FALSO
8851;29/08/2000 17:41;579200;48266;13;FALSO;460;FALSO
8852;02/02/2007 1:40;289400;24116;93;VERDADERO;370;VERDADERO
8853;27/08/1992 14:19;999800;83316;71;VERDADERO;400;FALSO
8854;29/05/1990 22:10;644000;53666;15;FALSO;250;FALSO
8855;21/03/1992 23:37;231300;19275;17;FALSO;120;VERDADERO
8856;12/07/2006 4:37;677200;56433;14;VERDADERO;440;VERDADERO
8857;23/11/2005 15:03;333600;27800;45;FALSO;250;FALSO
8858;04/05/1993 14:51;695900;57991;26;FALSO;310;FALSO
8859;17/03/1998 13:11;361600;30133;82;FALSO;90;VERDADERO
8860;17/07/1990 13:10;822300;68525;23;VERDADERO;50;VERDADERO
8861;02/12/2000 5:15;818300;68191;75;FALSO;240;FALSO
8862;02/02/1994 19:30;524300;43691;56;VERDADERO;10;FALSO
8863;27/03/2001 21:02;621900;51825;73;FALSO;420;VERDADERO
8864;17/03/2010 0:15;623600;51966;30;FALSO;290;FALSO
8865;18/09/2005 6:13;232600;19383;86;VERDADERO;420;FALSO
8866;27/12/2006 21:54;212000;17666;79;FALSO;350;FALSO
8867;20/01/1997 15:48;951900;79325;65;VERDADERO;430;VERDADERO
8868;22/10/1997 12:12;880400;73366;59;VERDADERO;470;FALSO
8869;23/05/1996 2:57;837500;69791;34;VERDADERO;160;VERDADERO
8870;20/01/1992 1:59;751400;62616;18;FALSO;350;FALSO
8871;23/05/2010 10:38;994000;82833;37;VERDADERO;340;VERDADERO
8872;06/12/1996 20:06;302200;25183;43;VERDADERO;40;VERDADERO
8873;16/11/2011 17:47;616900;51408;96;FALSO;50;FALSO
8874;14/12/2004 12:59;995500;82958;58;VERDADERO;150;FALSO
8875;21/09/1990 13:13;215400;17950;26;FALSO;40;VERDADERO
8876;12/04/1992 11:29;554100;46175;83;FALSO;20;FALSO
8877;27/01/2003 15:12;264300;22025;49;FALSO;340;FALSO
8878;24/07/2011 8:53;145700;12141;45;VERDADERO;380;FALSO
8879;01/10/1991 19:57;459700;38308;47;VERDADERO;180;FALSO
8880;02/01/2009 8:40;749100;62425;88;VERDADERO;180;FALSO
8881;23/05/2006 3:05;832800;69400;98;FALSO;30;VERDADERO
8882;02/05/1991 10:47;447800;37316;23;VERDADERO;360;VERDADERO
8883;10/04/2000 17:53;362800;30233;36;VERDADERO;330;FALSO
8884;10/12/2000 7:42;578000;48166;88;VERDADERO;270;VERDADERO
8885;22/06/2011 11:08;943600;78633;22;FALSO;160;FALSO
8886;24/02/1994 1:57;791900;65991;55;FALSO;130;VERDADERO
8887;23/11/2009 22:19;158800;13233;19;FALSO;410;VERDADERO
8888;17/05/2003 19:08;443100;36925;32;VERDADERO;20;FALSO
8889;05/02/1990 23:07;730600;60883;58;VERDADERO;430;VERDADERO
8890;26/11/1990 3:50;349600;29133;21;FALSO;90;VERDADERO
8891;01/07/1998 17:57;126000;10500;37;FALSO;130;FALSO
8892;11/02/1992 7:22;685700;57141;99;VERDADERO;360;FALSO
8893;03/01/2008 1:00;992800;82733;37;VERDADERO;400;FALSO
8894;31/12/2001 13:22;581700;48475;85;VERDADERO;390;FALSO
8895;05/05/1996 13:57;744100;62008;70;VERDADERO;90;VERDADERO
8896;24/05/2000 13:01;827200;68933;94;VERDADERO;120;VERDADERO
8897;11/09/1993 15:08;699800;58316;52;VERDADERO;30;VERDADERO
8898;13/01/2003 10:13;884200;73683;17;FALSO;80;VERDADERO
8899;03/03/1999 4:37;579200;48266;46;VERDADERO;340;VERDADERO
8900;16/02/2003 1:03;178900;14908;73;FALSO;230;FALSO
8901;17/02/1997 22:04;209200;17433;83;VERDADERO;390;FALSO
8902;21/07/1998 8:27;157300;13108;58;FALSO;120;VERDADERO
8903;08/09/1990 6:37;916500;76375;75;VERDADERO;240;VERDADERO
8904;10/07/1994 5:40;906400;75533;14;FALSO;100;VERDADERO
8905;01/04/2005 14:33;907300;75608;68;FALSO;140;FALSO
8906;04/09/2003 9:33;756700;63058;31;VERDADERO;40;VERDADERO
8907;21/02/2010 18:59;352700;29391;11;VERDADERO;20;FALSO
8908;18/10/2008 9:22;398300;33191;71;VERDADERO;310;VERDADERO
8909;10/03/2000 13:37;455200;37933;99;VERDADERO;210;VERDADERO
8910;27/10/2011 7:37;444800;37066;50;VERDADERO;120;FALSO
8911;09/11/2001 21:59;551800;45983;65;VERDADERO;30;FALSO
8912;07/09/2005 2:00;978000;81500;91;VERDADERO;400;VERDADERO
8913;14/05/1991 11:01;195200;16266;79;VERDADERO;160;VERDADERO
8914;12/04/1991 19:11;473200;39433;22;VERDADERO;70;FALSO
8915;27/12/2000 5:37;956000;79666;53;VERDADERO;250;FALSO
8916;07/05/2010 17:10;844900;70408;73;VERDADERO;470;FALSO
8917;02/12/2003 9:03;181900;15158;53;FALSO;100;VERDADERO
8918;16/11/2003 11:14;283700;23641;51;FALSO;320;FALSO
8919;12/03/1996 10:17;625800;52150;31;FALSO;440;FALSO
8920;01/05/2007 13:13;931700;77641;34;VERDADERO;220;VERDADERO
8921;01/05/1991 9:02;246200;20516;24;VERDADERO;170;FALSO
8922;25/07/1993 5:03;872200;72683;26;FALSO;380;FALSO
8923;23/11/1996 7:40;745000;62083;56;FALSO;450;FALSO
8924;28/06/2008 14:47;694600;57883;61;VERDADERO;440;VERDADERO
8925;10/06/1994 0:02;448300;37358;80;FALSO;430;VERDADERO
8926;09/06/1992 16:39;883800;73650;53;VERDADERO;40;VERDADERO
8927;21/04/2006 13:01;739700;61641;47;FALSO;40;VERDADERO
8928;01/04/1990 14:02;662200;55183;26;FALSO;60;FALSO
8929;06/04/1998 1:48;329100;27425;51;FALSO;210;FALSO
8930;03/11/1991 3:07;603900;50325;22;VERDADERO;130;VERDADERO
8931;29/10/1999 6:17;283500;23625;27;FALSO;390;FALSO
8932;04/04/1995 17:44;317600;26466;18;VERDADERO;480;VERDADERO
8933;11/10/2003 8:46;335900;27991;16;FALSO;430;VERDADERO
8934;28/09/1993 19:38;874800;72900;69;FALSO;10;FALSO
8935;12/06/2000 8:22;355400;29616;33;VERDADERO;80;FALSO
8936;22/12/2011 2:51;124200;10350;53;VERDADERO;290;FALSO
8937;19/07/2010 11:20;992300;82691;92;VERDADERO;70;FALSO
8938;21/02/2001 22:43;262700;21891;16;VERDADERO;330;VERDADERO
8939;27/09/2009 19:23;977000;81416;94;FALSO;80;FALSO
8940;10/04/2012 2:52;985600;82133;77;FALSO;410;FALSO
8941;13/09/1998 10:46;489500;40791;79;VERDADERO;170;VERDADERO
8942;11/07/1996 2:01;624400;52033;47;VERDADERO;430;FALSO
8943;03/10/1996 18:02;393700;32808;66;VERDADERO;380;FALSO
8944;28/04/1991 14:48;169900;14158;30;VERDADERO;320;FALSO
8945;02/03/1995 20:07;753400;62783;47;FALSO;90;FALSO
8946;19/10/1995 3:19;283400;23616;22;FALSO;480;FALSO
8947;16/05/1997 0:11;686300;57191;89;FALSO;100;VERDADERO
8948;01/12/2008 10:05;965200;80433;23;VERDADERO;440;VERDADERO
8949;03/07/1990 14:40;878500;73208;92;FALSO;280;VERDADERO
8950;11/02/1995 7:46;538700;44891;31;FALSO;210;FALSO
8951;09/12/2003 11:35;414300;34525;55;VERDADERO;340;VERDADERO
8952;03/05/1993 14:40;405800;33816;21;FALSO;330;FALSO
8953;16/06/2010 20:37;302500;25208;10;VERDADERO;310;FALSO
8954;21/01/2005 18:23;306600;25550;88;VERDADERO;60;FALSO
8955;01/05/2008 10:52;889500;74125;11;FALSO;70;FALSO
8956;29/12/2005 9:02;598700;49891;59;VERDADERO;20;VERDADERO
8957;25/08/2009 4:39;265000;22083;46;FALSO;150;VERDADERO
8958;23/08/2003 23:56;180200;15016;71;VERDADERO;310;VERDADERO
8959;24/05/2001 13:18;657900;54825;81;FALSO;240;FALSO
8960;27/08/2011 19:43;874900;72908;83;VERDADERO;150;VERDADERO
8961;09/08/2004 21:26;669500;55791;87;FALSO;180;VERDADERO
8962;07/02/1991 16:31;635000;52916;49;VERDADERO;70;VERDADERO
8963;13/03/2000 22:34;156100;13008;75;VERDADERO;450;FALSO
8964;19/11/2003 10:57;513000;42750;74;FALSO;460;FALSO
8965;26/06/2004 10:56;106000;8833;95;VERDADERO;450;FALSO
8966;23/02/2010 11:45;471000;39250;40;FALSO;80;FALSO
8967;22/07/2010 12:11;109500;9125;72;VERDADERO;330;FALSO
8968;17/08/2000 15:41;156100;13008;71;FALSO;350;FALSO
8969;24/10/2001 18:55;844200;70350;20;FALSO;310;VERDADERO
8970;13/11/2004 10:06;987300;82275;53;VERDADERO;100;FALSO
8971;25/12/1997 6:47;347200;28933;19;FALSO;280;VERDADERO
8972;17/02/2001 0:05;763500;63625;19;FALSO;250;FALSO
8973;22/11/2006 11:18;524300;43691;19;VERDADERO;10;VERDADERO
8974;15/12/2004 11:21;227000;18916;76;FALSO;390;FALSO
8975;24/02/2010 19:18;940100;78341;76;FALSO;450;FALSO
8976;18/12/2001 3:32;447000;37250;84;FALSO;350;VERDADERO
8977;18/08/2006 14:01;497200;41433;21;VERDADERO;300;FALSO
8978;03/01/1994 19:01;574200;47850;35;FALSO;140;FALSO
8979;11/07/1991 21:52;245400;20450;70;VERDADERO;120;VERDADERO
8980;28/10/2000 2:08;152800;12733;21;FALSO;220;VERDADERO
8981;13/02/2012 12:38;946600;78883;87;FALSO;340;FALSO
8982;16/08/1996 15:45;373100;31091;31;VERDADERO;60;VERDADERO
8983;28/07/1995 14:06;965600;80466;50;FALSO;410;VERDADERO
8984;18/10/1997 12:40;678900;56575;26;VERDADERO;290;FALSO
8985;05/03/1999 2:35;858800;71566;23;FALSO;70;FALSO
8986;18/03/2009 4:15;932500;77708;44;VERDADERO;10;FALSO
8987;05/05/1998 15:43;387900;32325;66;FALSO;180;FALSO
8988;20/12/2011 21:23;851500;70958;57;VERDADERO;180;VERDADERO
8989;16/02/2008 0:19;283600;23633;57;FALSO;200;FALSO
8990;17/05/2006 9:14;113400;9450;20;VERDADERO;320;VERDADERO
8991;30/05/2005 12:31;649900;54158;80;VERDADERO;150;FALSO
8992;06/12/2006 6:29;697300;58108;86;FALSO;150;VERDADERO
8993;05/06/1993 19:45;689500;57458;33;FALSO;290;VERDADERO
8994;13/03/1992 21:21;380600;31716;68;FALSO;320;VERDADERO
8995;30/12/1994 22:48;119000;9916;62;VERDADERO;130;FALSO
8996;26/08/2003 22:10;698700;58225;15;FALSO;60;VERDADERO
8997;07/02/2004 2:08;829200;69100;65;VERDADERO;40;VERDADERO
8998;04/08/2001 22:52;214600;17883;29;VERDADERO;140;FALSO
8999;22/11/2006 16:56;313600;26133;13;VERDADERO;470;VERDADERO
9000;28/02/2011 10:21;578300;48191;70;FALSO;320;VERDADERO
9001;28/01/2008 9:29;296100;24675;99;VERDADERO;50;VERDADERO
9002;28/07/2012 16:32;770700;64225;80;FALSO;220;VERDADERO
9003;20/05/2011 18:29;598700;49891;74;VERDADERO;220;VERDADERO
9004;08/05/2009 6:43;385700;32141;74;VERDADERO;80;FALSO
9005;24/08/2010 16:37;182400;15200;95;VERDADERO;210;VERDADERO
9006;18/04/2005 8:37;183800;15316;76;FALSO;430;VERDADERO
9007;05/10/2010 5:28;477900;39825;46;VERDADERO;270;FALSO
9008;17/04/2006 21:37;172300;14358;77;FALSO;210;FALSO
9009;01/08/2009 22:48;310800;25900;85;VERDADERO;470;VERDADERO
9010;18/09/1995 3:35;764900;63741;46;FALSO;460;VERDADERO
9011;19/03/2010 1:20;126200;10516;48;VERDADERO;80;VERDADERO
9012;17/01/2003 2:12;393100;32758;24;FALSO;190;VERDADERO
9013;01/03/2001 19:48;943400;78616;98;VERDADERO;190;VERDADERO
9014;11/04/1990 1:50;495900;41325;97;FALSO;250;FALSO
9015;17/08/1990 6:36;947900;78991;79;FALSO;310;VERDADERO
9016;05/05/2009 18:33;683200;56933;21;VERDADERO;50;FALSO
9017;19/12/2003 17:11;144100;12008;19;FALSO;230;VERDADERO
9018;11/04/2002 1:12;691100;57591;46;FALSO;40;FALSO
9019;05/02/2005 23:30;763900;63658;40;VERDADERO;470;VERDADERO
9020;08/09/2011 10:43;638200;53183;95;VERDADERO;240;FALSO
9021;23/07/2011 9:49;425500;35458;45;FALSO;250;VERDADERO
9022;27/10/2010 11:14;341300;28441;38;VERDADERO;110;VERDADERO
9023;16/08/2004 9:33;704300;58691;91;VERDADERO;460;VERDADERO
9024;25/11/2011 18:45;616000;51333;55;VERDADERO;170;FALSO
9025;26/09/2007 18:36;878600;73216;58;VERDADERO;470;FALSO
9026;08/12/2001 6:22;682800;56900;42;FALSO;150;FALSO
9027;12/09/2009 15:28;962600;80216;58;FALSO;380;FALSO
9028;11/07/2001 7:43;694400;57866;22;VERDADERO;390;VERDADERO
9029;08/02/1998 3:53;443200;36933;52;FALSO;130;VERDADERO
9030;08/12/1995 10:55;298700;24891;76;VERDADERO;180;VERDADERO
9031;16/04/2000 14:40;994000;82833;56;FALSO;390;VERDADERO
9032;28/12/2000 8:29;305800;25483;74;VERDADERO;240;VERDADERO
9033;28/10/1990 20:17;675700;56308;36;FALSO;240;VERDADERO
9034;04/12/1999 5:41;595400;49616;32;VERDADERO;340;VERDADERO
9035;29/07/1993 23:26;799000;66583;97;VERDADERO;140;FALSO
9036;15/11/2000 14:12;516100;43008;53;VERDADERO;230;FALSO
9037;09/03/1991 18:17;437400;36450;68;VERDADERO;420;FALSO
9038;20/12/1998 20:33;501300;41775;11;VERDADERO;200;VERDADERO
9039;24/05/1993 3:45;503800;41983;62;FALSO;160;FALSO
9040;19/09/1998 23:10;668800;55733;49;FALSO;220;VERDADERO
9041;22/08/1991 20:26;959200;79933;19;FALSO;230;VERDADERO
9042;03/01/2009 12:50;165400;13783;35;FALSO;300;VERDADERO
9043;29/09/2009 9:35;155700;12975;61;VERDADERO;220;VERDADERO
9044;29/10/1990 10:04;319300;26608;44;VERDADERO;220;FALSO
9045;25/05/2008 18:53;643700;53641;13;FALSO;370;VERDADERO
9046;30/10/1990 17:50;675500;56291;81;VERDADERO;190;FALSO
9047;28/05/1996 4:34;761400;63450;17;VERDADERO;220;FALSO
9048;10/06/2002 6:53;930900;77575;90;FALSO;50;VERDADERO
9049;29/12/1996 17:09;436200;36350;98;FALSO;290;VERDADERO
9050;07/09/2008 17:39;934700;77891;81;FALSO;40;VERDADERO
9051;27/10/1995 10:20;724600;60383;58;FALSO;40;VERDADERO
9052;02/10/1998 1:30;322100;26841;64;FALSO;220;VERDADERO
9053;22/10/2005 10:02;611400;50950;74;FALSO;30;VERDADERO
9054;19/11/1997 18:27;854300;71191;35;FALSO;420;VERDADERO
9055;24/12/1993 21:14;796600;66383;18;FALSO;480;FALSO
9056;23/04/1997 5:04;426700;35558;50;VERDADERO;480;FALSO
9057;09/05/1998 21:53;713500;59458;87;VERDADERO;340;FALSO
9058;17/03/1995 12:13;895500;74625;29;VERDADERO;400;VERDADERO
9059;05/04/1991 15:30;639700;53308;88;VERDADERO;460;FALSO
